time;b-value;magnitud_anterior;magnitud_actual
0.00127273019552376000000000000000000;0.00000000000000000000000000000000000;3.20;3.10
0.09198447145058710000000000000000000;0.03012099053773330000000000000000000;3.30;3.10
0.01447710905335950000000000000000000;0.01415931409439450000000000000000000;4.20;3.10
0.14332953960911300000000000000000000;0.00476388137755257000000000000000000;3.60;3.10
0.03198890817907340000000000000000000;0.03707934543253800000000000000000000;3.00;3.10
0.16507516718138500000000000000000000;0.01367856635915750000000000000000000;3.70;3.10
0.04424090149154840000000000000000000;0.00000000000000000000000000000000000;3.10;3.10
0.15125488683111100000000000000000000;0.00327492596373924000000000000000000;3.40;3.10
0.05662319958855730000000000000000000;0.02543218255021760000000000000000000;3.00;3.10
0.36588512731464100000000000000000000;0.00773206241816160000000000000000000;3.00;3.10
0.09734918338472200000000000000000000;0.04917283536042150000000000000000000;3.50;3.10
0.06179128086409950000000000000000000;0.02565842383925650000000000000000000;3.20;3.10
0.03251208847746060000000000000000000;0.04067443324518490000000000000000000;3.10;3.10
0.03674954989719480000000000000000000;0.02457806915128910000000000000000000;3.60;3.10
0.02745585776756340000000000000000000;0.01468054226762840000000000000000000;3.30;3.10
0.05390483539076740000000000000000000;0.04617697840544930000000000000000000;3.10;3.10
0.10879185956787300000000000000000000;0.00773977904732148000000000000000000;3.50;3.10
0.07414666923887130000000000000000000;-0.00598366604992018000000000000000000;3.80;3.10
0.00750250771625360000000000000000000;0.05503281055881600000000000000000000;3.70;3.10
0.09792827289106750000000000000000000;0.00644889644071056000000000000000000;3.20;3.10
0.02361152906360080000000000000000000;0.03005914188145290000000000000000000;3.00;3.10
0.03807188785981450000000000000000000;0.03760125384443750000000000000000000;3.00;3.10
0.12135699588475300000000000000000000;0.00000000000000000000000000000000000;3.30;3.10
0.14307404192413700000000000000000000;0.02836579353406180000000000000000000;3.80;3.10
0.03486175411535440000000000000000000;0.02593964353610570000000000000000000;3.00;3.10
0.04921920010292520000000000000000000;0.00471956620194836000000000000000000;4.40;3.10
0.06738766718126500000000000000000000;0.02359612151749060000000000000000000;4.40;3.10
0.01388229809640510000000000000000000;0.00000000000000000000000000000000000;3.90;3.10
0.00368846450601268000000000000000000;-0.00120503463347221000000000000000000;3.70;3.10
0.00048144933111871100000000000000000;0.00132060597793349000000000000000000;3.40;3.10
0.00129218106985718000000000000000000;0.01322097935708700000000000000000000;4.40;3.10
0.02026736111110950000000000000000000;0.01115979242222340000000000000000000;3.30;3.10
0.01129015560718470000000000000000000;0.01130621893947840000000000000000000;3.70;3.10
0.00622331532917997000000000000000000;0.01002011026290010000000000000000000;3.70;3.10
0.02234969778805860000000000000000000;0.01813922392731800000000000000000000;3.90;3.10
0.01157114840520990000000000000000000;0.01457494457792360000000000000000000;3.80;3.10
0.02687374614197320000000000000000000;0.00536386762334207000000000000000000;4.20;3.10
0.04637133487653950000000000000000000;-0.00136057168516046000000000000000000;3.70;3.10
0.14577690972191700000000000000000000;0.01279451569663000000000000000000000;3.00;3.10
0.29462561085347300000000000000000000;0.00773977904731948000000000000000000;3.90;3.00
0.03077777777753000000000000000000000;0.01956046489475160000000000000000000;3.50;3.00
0.02300099665603740000000000000000000;0.03225022885873160000000000000000000;3.20;3.00
0.07389924125573090000000000000000000;0.01934783851662770000000000000000000;3.60;3.00
0.26923572530836300000000000000000000;0.01325685231695050000000000000000000;3.00;3.00
0.18894190457831400000000000000000000;0.02153277217032250000000000000000000;3.30;3.00
0.23512143132711600000000000000000000;0.01546495083782720000000000000000000;3.20;3.00
0.23001668595679800000000000000000000;0.04106803611378070000000000000000000;3.00;3.00
0.06137882587427160000000000000000000;0.01117012556335560000000000000000000;4.00;3.00
0.00201099537025584000000000000000000;0.00948344757950115000000000000000000;3.50;3.00
0.11583590534974100000000000000000000;0.05913595886482300000000000000000000;3.70;3.00
0.01796405606978620000000000000000000;0.07923635867601650000000000000000000;3.50;3.00
0.30862815072032400000000000000000000;0.02381196271092630000000000000000000;3.20;3.00
0.00360535622417046000000000000000000;0.01853108388390810000000000000000000;3.00;3.00
0.00804619984592136000000000000000000;0.03225022885873450000000000000000000;3.10;3.00
0.01746440972237910000000000000000000;0.00651976343456284000000000000000000;3.50;3.00
0.07094209747924650000000000000000000;0.01228799145242920000000000000000000;3.50;3.00
0.08142560442411200000000000000000000;0.00000000000000000000000000000000000;3.20;3.00
0.07128922325114220000000000000000000;0.01311156845404260000000000000000000;3.10;3.00
0.07900517618327290000000000000000000;0.08675745689259260000000000000000000;3.70;3.00
0.35884944058648200000000000000000000;0.01956046489475450000000000000000000;3.20;3.00
0.31850491898148900000000000000000000;0.03692226772625020000000000000000000;3.60;3.00
0.01980581275711300000000000000000000;0.03485957120523020000000000000000000;5.30;3.00
0.01892039609060700000000000000000000;0.05110377510292350000000000000000000;3.20;3.00
0.09660419881697630000000000000000000;0.06707250685764320000000000000000000;3.80;3.00
0.08644167952684260000000000000000000;0.00000000000000000000000000000000000;3.70;3.00
0.02400344007173770000000000000000000;0.00000000000000000000000000000000000;5.40;3.00
0.07582703189336830000000000000000000;0.00000000000000000000000000000000000;3.20;3.00
0.06099627057596990000000000000000000;0.01236883350145900000000000000000000;3.80;3.00
0.02788487011321190000000000000000000;0.00419559550490001000000000000000000;3.00;3.00
0.00230642361088940000000000000000000;0.00000000000000000000000000000000000;3.20;3.00
0.07612336033957940000000000000000000;0.02116609881390560000000000000000000;4.90;3.00
0.08632642103930270000000000000000000;0.00857882589094705000000000000000000;3.70;3.00
0.07743325617252590000000000000000000;0.00412278794288312000000000000000000;3.70;3.00
0.04799057998980060000000000000000000;0.04763959763096160000000000000000000;3.10;3.00
0.00219675925927731000000000000000000;0.05485594062185940000000000000000000;3.30;3.00
0.00894309413592964000000000000000000;0.00000000000000000000000000000000000;3.00;3.00
0.03894360853905710000000000000000000;0.00000000000000000000000000000000000;3.00;3.00
0.02419196887854010000000000000000000;0.01468054226762840000000000000000000;3.10;3.00
0.17678604038064800000000000000000000;0.01831307113233200000000000000000000;3.10;3.00
0.16582365612112000000000000000000000;0.01696529090602380000000000000000000;3.50;3.00
0.10753031764443200000000000000000000;0.00864370834135819000000000000000000;3.00;3.00
0.09590731095704540000000000000000000;0.04669833138744360000000000000000000;3.60;3.00
0.02862663966038780000000000000000000;0.01982808208479670000000000000000000;3.40;3.00
0.01094965277775370000000000000000000;0.06945007706342030000000000000000000;3.20;3.00
0.10021842849778300000000000000000000;0.01182719177296310000000000000000000;3.80;3.00
0.14527350180060200000000000000000000;0.02914988915584860000000000000000000;3.10;3.00
0.04564782664601810000000000000000000;0.01485275245907310000000000000000000;4.00;3.00
0.03183121141978520000000000000000000;0.02970855299129550000000000000000000;3.40;3.00
0.04346042309680340000000000000000000;0.00713127228084232000000000000000000;3.40;3.00
0.00009223894039678270000000000000000;0.00000000000000177635683940025000000;3.70;3.00
0.02425289351867830000000000000000000;0.02538175283616680000000000000000000;3.70;3.00
0.05496103395034880000000000000000000;0.04844513444298910000000000000000000;4.80;3.00
0.01931401105957780000000000000000000;0.00340591067431539000000000000000000;3.40;3.00
0.00801421039113848000000000000000000;0.03560724795874680000000000000000000;3.00;3.00
0.01417312885814680000000000000000000;0.00419559550490012000000000000000000;3.50;3.00
0.01781050668705570000000000000000000;0.00735493974229773000000000000000000;3.70;3.00
0.05318894675906450000000000000000000;0.00375427456693800000000000000000000;3.20;3.00
0.02472817001057590000000000000000000;0.00000000000000000000000000000000000;3.20;3.00
0.00010455246911078600000000000000000;0.01184697975657970000000000000000000;3.60;3.00
0.00187602880623672000000000000000000;0.01656442900636010000000000000000000;3.30;3.00
0.01354594264398660000000000000000000;0.02728391729301060000000000000000000;3.20;3.00
0.00424376286014194000000000000000000;0.00592133619523350000000000000000000;3.30;3.00
0.00433998842595429000000000000000000;0.02741758092823580000000000000000000;3.30;3.00
0.01216126543204150000000000000000000;0.06137570405642450000000000000000000;3.90;3.00
0.00009802597742236690000000000000000;0.04667252169802750000000000000000000;3.60;3.00
0.00024598122422503400000000000000000;0.03964856137738120000000000000000000;3.30;3.00
0.00054587834370067900000000000000000;0.00000000000000000000000000000000000;3.40;3.00
0.00038930684149818300000000000000000;0.01717937032845330000000000000000000;3.00;3.00
0.00637291023645048000000000000000000;0.00000000000000000000000000000000000;3.30;3.00
0.00153240740723959000000000000000000;0.06374185155135570000000000000000000;3.40;3.00
0.00409751157394567000000000000000000;0.04766966488153580000000000000000000;3.10;3.00
0.00011554783964129500000000000000000;0.00000000000000000000000000000000000;3.40;3.00
0.00461349022589275000000000000000000;0.02067806382855530000000000000000000;3.40;3.00
0.00068708204707945700000000000000000;0.02021980640805920000000000000000000;3.40;3.00
0.00298636831280419000000000000000000;0.00681524201091110000000000000000000;3.50;3.00
0.06556172839509600000000000000000000;0.00666504729747230000000000000000000;3.10;3.00
0.04653941615242730000000000000000000;0.03464220535715760000000000000000000;3.10;3.00
0.40844460519565500000000000000000000;0.01772630538380750000000000000000000;3.60;3.00
0.02426154192403370000000000000000000;0.01772630538380650000000000000000000;3.50;3.00
0.43089036779838400000000000000000000;0.00412278794288312000000000000000000;3.50;3.00
0.04669569830252840000000000000000000;0.03066281487016100000000000000000000;3.10;3.00
0.02432536008245730000000000000000000;0.01135746927812860000000000000000000;3.10;3.00
0.10192184284983300000000000000000000;0.03228475185126700000000000000000000;3.10;3.00
0.01597225437240010000000000000000000;0.00881225740931368000000000000000000;3.50;3.00
0.13855398019563800000000000000000000;0.03367071342063980000000000000000000;4.00;3.00
0.09302301954721770000000000000000000;0.02783938986559240000000000000000000;3.20;3.00
0.01111918081301160000000000000000000;0.00000000000000000000000000000000000;3.10;3.00
0.04173652906365530000000000000000000;0.02378566243810430000000000000000000;3.10;3.00
0.02026006301434790000000000000000000;0.00673951709967735000000000000000000;3.50;3.00
0.20623652906374400000000000000000000;0.02115207879910730000000000000000000;3.30;3.00
0.47481584362140000000000000000000000;0.01451130987380390000000000000000000;3.00;3.00
0.10854822530905000000000000000000000;0.10193110981925800000000000000000000;3.20;3.00
0.27268997556575400000000000000000000;0.03088865447391350000000000000000000;3.50;3.00
0.02738586676946400000000000000000000;0.01282807508206620000000000000000000;3.00;3.00
0.07965271347711680000000000000000000;0.03333137486210050000000000000000000;3.00;3.00
0.11285198045266000000000000000000000;0.03485957120523020000000000000000000;3.20;3.00
0.04884481095655250000000000000000000;0.00000000000000000000000000000000000;4.30;3.00
0.00777404835366724000000000000000000;0.00331413720613272000000000000000000;4.00;3.00
0.01000835905347230000000000000000000;0.00975569966312273000000000000000000;3.80;3.00
0.02606854423879670000000000000000000;0.00287004019232917000000000000000000;4.60;3.00
0.01478356481447920000000000000000000;0.02837156658798320000000000000000000;3.70;3.00
0.01702160493846350000000000000000000;0.01391568079410640000000000000000000;3.00;3.00
0.00826179912542102000000000000000000;0.03212602859191020000000000000000000;4.40;3.00
0.02405877057594810000000000000000000;0.00721389447121379000000000000000000;4.50;3.00
0.05618463863152100000000000000000000;0.01652279106332210000000000000000000;3.50;3.00
0.31981417181054900000000000000000000;0.01121332274861240000000000000000000;3.00;3.00
0.01276977237671420000000000000000000;0.00859706962728701000000000000000000;4.60;3.00
0.03233040766485830000000000000000000;0.00123393136124272000000000000000000;4.50;3.00
0.05286056455724970000000000000000000;0.00650663529273865000000000000000000;3.30;3.00
